SeaLevel,Age(Ma)
29.94,52.58582
18.26,52.58669
19.11,52.61004
23.25,52.62619
27.98,52.6292
38.93,52.63151
31.07,52.64392
24.49,52.64818
33.49,52.66166
23.89,52.66715
20.63,52.67939
19.21,52.6863
25.82,52.69712
30.04,52.70546
43.24,52.70599
37.31,52.71485
25.45,52.72461
31.29,52.73259
23.82,52.74358
23.19,52.74996
-9.07,52.75987
34.34,52.76169
19.62,52.76648
-8.51,52.77804
24.49,52.78299
37.92,52.79125
35.31,52.79951
42.96,52.80116
37.65,52.80777
32.49,52.81603
30.41,52.81834
38.69,52.83255
-4.98,52.83288
-3.09,52.85471
-2.85,52.85744
-1.19,52.87654
41.01,52.88404
53.31,52.90239
52.66,52.91319
43.34,52.92073
60.69,52.93113
36.97,52.9385
56.47,52.94708
50.02,52.95425
54.29,52.96393
65.16,52.96885
67.65,52.98256
59.24,52.99241
71.98,53.00141
60.71,53.01383
64.14,53.02004
66.87,53.03524
63.54,53.03846
18.31,53.05666
61.76,53.05687
68.3,53.07551
56.56,53.09392
64.87,53.11234
51.84,53.13076
80.34,53.14233
82.51,53.14918
73.84,53.16374
70.92,53.17124
76.2,53.18516
69.71,53.20657
82.38,53.22248
85.77,53.23115
29.96,53.23739
83.44,53.24281
29.91,53.25636
87.89,53.30302
74.16,53.31235
73.91,53.32495
67.22,53.32635
79.99,53.33569
65.3,53.34968
71.99,53.35062
69.74,53.36602
52.16,53.37628
69.67,53.38701
37.02,53.45304
37.29,53.47567
47.78,53.4787
49.76,53.49667
36.75,53.50437
57.31,53.52
54.55,53.53003
58.61,53.53912
7.35,53.54801
67.48,53.5545
39.75,53.58428
44.7,53.59209
13.86,53.63213
45.2,53.65605
50.03,53.65909
-0.2,53.66684
60.93,53.66782
60.56,53.67852
-0.89,53.683
34.06,53.70039
33.62,53.70952
29.45,53.72897
26.4,53.73899
28.29,53.75756
39.57,53.76969
26.89,53.78284
54.28,53.79032
41.7,53.80709
24.45,53.83134
46.96,53.86513
44.87,53.94477
21.67,53.98428
23.98,53.98958
32.66,53.99865
19.45,54.0047
27.73,54.01302
31.66,54.01982
47.29,54.02739
39.26,54.03344
-2.02,54.04175
53.88,54.04856
18.85,54.06257
52.12,54.08015
26.86,54.10992
23.88,54.12525
26.36,54.15727
22.36,54.17034
37.91,54.20507
36.26,54.21093
28.4,54.25151
26.47,54.25241
30.64,54.26639
28.64,54.29976
27.77,54.30112
27.66,54.31104
23.06,54.33719
22.58,54.34621
31.58,54.35523
32.13,54.37778
28.52,54.39942
29.3,54.42287
29.7,54.44406
33.17,54.46346
28.82,54.48551
27.78,54.50757
21.48,54.52522
29.49,54.54767
9.54,54.56452
24.86,54.58778
15.27,54.60422
29.61,54.62788
6.32,54.64352
25.36,54.66799
4.77,54.68323
24.8,54.70408
8.05,54.72253
51.32,54.74418
14.72,54.76863
32.82,54.79852
6.3,54.82188
41.12,54.85285
12.6,54.86451
33.54,54.88063
26.8,54.89174
36.35,54.90562
22.95,54.91562
34.48,54.93062
16.19,54.93923
27.2,54.95284
11.1,54.96312
32.38,54.97784
13.77,54.98992
22.24,54.99906
26.93,55.01443
9.1,55.02138
28.27,55.03747
29.87,55.05101
68.05,55.05247
42.17,55.05833
31.18,55.07194
28.57,55.10242
38.35,55.10863
14.61,55.12047
34.42,55.13526
50.18,55.13822
40.86,55.15302
47.54,55.17077
33,55.17965
44.61,55.19385
32.06,55.19444
40.46,55.20924
26.66,55.22403
42.89,55.22433
34.47,55.22699
26.08,55.23883
28.19,55.25362
21.23,55.2551
25.9,55.25658
29.25,55.2773
25.32,55.28558
36.96,55.28617
31.05,55.30689
18.55,55.31606
27.08,55.33648
31.99,55.34535
24.36,55.34654
39.58,55.36923
22.84,55.37623
29.85,55.37868
23.11,55.40423
28.81,55.41122
18.3,55.41472
27.35,55.44272
17.59,55.44657
11.04,55.44972
18.87,55.47771
19.89,55.48226
12.34,55.48471
19.54,55.51271
11.74,55.51761
14.55,55.51971
8.42,55.5477
11.32,55.55295
10,55.5547
17.52,55.55645
14.78,55.5827
-2.38,55.5883
2.13,55.58948
5.64,55.58978
-1.92,55.60671
4.58,55.61858
8.78,55.61918
-0.53,55.62333
5.11,55.63669
-4.43,55.64857
0.54,55.64887
19.04,55.65006
-1.53,55.66093
8.32,55.6718
-4.02,55.67325
-9.07,55.67325
-11,55.68267
-22.5,55.69089
-7.3,55.6962
-2.98,55.69741
-18.13,55.69765
-11.39,55.70442
-15.09,55.70973
1.39,55.71529
-14.43,55.72157
-13.19,55.72216
-14.25,55.72532
-12.69,55.72965
-4.08,55.73418
-13.32,55.73851
-9.21,55.74127
-12.98,55.74206
-13.16,55.74304
-15,55.74737
-17.6,55.7519
-5.68,55.75624
-11.87,55.76077
-2.05,55.76096
-6.46,55.76136
-14.97,55.7649
-2.91,55.76923
-0.97,55.7712
-11.54,55.77337
-0.4,55.77554
-9.45,55.77751
-12.59,55.77849
0.66,55.77967
-9.88,55.78066
-6.73,55.78184
-0.16,55.78381
-33.4,55.78598
-7.87,55.79011
-9.78,55.79444
-6.42,55.79563
-6.52,55.79858
-3,55.80035
8.22,55.80075
-5.87,55.80291
-21.7,55.80488
-1.43,55.80705
-0.52,55.81118
-0.32,55.81276
8.08,55.81552
0.96,55.81749
-18.61,55.82098
2.02,55.82162
-4.31,55.82448
-3.57,55.82766
13.71,55.83115
8.07,55.83751
19.1,55.85149
14.33,55.8534
11.63,55.85499
15.01,55.85849
14.57,55.86166
25.21,55.86516
14.91,55.86516
23.62,55.86866
9.7,55.87183
21.03,55.87533
27.66,55.87883
28.75,55.88201
8.61,55.88518
21.62,55.8855
40.07,55.889
35.07,55.89218
-12.32,55.89313
52.42,55.89567
31.12,55.89917
13.34,55.90266
-14.13,55.90584
44.36,55.90934
48.22,55.91283
5.06,55.91601
1.77,55.91697
-4.01,55.91951
-71.85,55.92301
-2.38,55.92618
-0.86,55.92968
12.99,55.93569
-0.77,55.94157
-15.99,55.94314
-0.17,55.96118
7.27,55.9808
-9.61,55.9906
2.31,56.00041
-2.02,56.01022
-9.18,56.02002
-1.47,56.05925
9.44,56.08867
7.86,56.10828
2.53,56.12789
9.01,56.13574
20.77,56.14751
-3.81,56.16382
-5.26,56.18013
-1,56.19644
3.64,56.21275
14.04,56.22906
11.59,56.24537
-8.18,56.26168
7.39,56.27799
1.89,56.2943
-5.98,56.31061
5.74,56.32692
4.03,56.33997
3.5,56.35954
2.51,56.37259
5.96,56.39217
7.4,56.40848
12.08,56.42479
8.63,56.4411
5.42,56.45741
10.65,56.47046
13.21,56.49003
13.01,56.50634
-2.52,56.52265
25.94,56.54548
25.81,56.55527
2.62,56.58789
20.31,56.6042
6.25,56.62051
15.41,56.65313
6.75,56.68575
21.23,56.6988
70.06,56.71838
26.96,56.751
20.68,56.7685
25.84,56.786
28.74,56.821
52.38,56.856
34.34,56.86457
29.94,56.88269
20.98,56.88293
15.42,56.88905
21.86,56.89517
13.89,56.93189
16.23,56.93679
25.41,56.95025
2.97,56.95637
15.63,56.96249
-0.07,56.97093
2.35,56.97937
-1.4,56.9878
18.05,56.99624
12.3,57.00468
17.78,57.01311
7.52,57.02155
21.64,57.02999
20.45,57.03674
24.82,57.04011
12.87,57.04686
21.16,57.05698
7.39,57.06542
9.94,57.08229
26.99,57.09073
10.22,57.09917
28.58,57.1076
23.75,57.11604
25.82,57.12448
20.5,57.12954
13.05,57.13797
33.02,57.14135
21.69,57.14978
37.87,57.15822
-2.88,57.16666
21.15,57.17509
4.41,57.17847
-2.06,57.18691
23.34,57.19534
9.35,57.20378
2.51,57.21221
29.5,57.22065
7.78,57.23752
38.45,57.24231
31.59,57.28536
30.76,57.29015
33.9,57.29334
34.44,57.30131
38.08,57.33799
43.86,57.35394
32.03,57.3685
37.32,57.3751
25.61,57.38169
32.75,57.38829
24.92,57.39488
32.4,57.40148
28.53,57.40807
30.72,57.41467
30.13,57.42126
28.48,57.42786
36.01,57.43445
37.7,57.44105
39.34,57.44764
29.19,57.45424
49.03,57.46083
31.54,57.46743
40.12,57.47402
40.18,57.48062
44.14,57.48721
37.58,57.49381
25.06,57.5004
39.44,57.50568
35.37,57.51359
38.02,57.52019
40.63,57.52678
42.81,57.53338
46.73,57.53997
55.43,57.54657
48.53,57.55316
49.84,57.55712
61.68,57.56635
57.06,57.57031
38.32,57.57954
39.45,57.58614
42.68,57.59273
47.53,57.59933
38.96,57.60592
51.09,57.61252
56.66,57.61911
45.89,57.6323
57.97,57.6389
54.33,57.64549
51.16,57.65868
46.91,57.6726
50.15,57.68101
54.97,57.68661
56.72,57.70761
42.48,57.73562
53.01,57.74262
56.56,57.74962
42.15,57.75663
59.22,57.76363
43.88,57.77063
65.83,57.77763
50.15,57.78463
34.89,57.79164
39.61,57.79864
34.17,57.80564
46.13,57.81264
36.91,57.81964
43.05,57.82664
42.2,57.83365
52.34,57.84065
37.95,57.84765
63.5,57.85465
43.11,57.86165
71.5,57.86726
38.79,57.87566
42.16,57.88266
39.38,57.88966
53.89,57.89666
44.81,57.90366
50.21,57.91067
34.55,57.91767
56.41,57.92467
47.38,57.93167
60.23,57.93867
43.2,57.94568
44.44,57.95268
64.61,57.95968
68.66,57.96668
38.44,57.97368
53.14,57.98069
50.58,57.98769
48.21,57.99469
88.23,58.00169
47.27,58.00869
61.3,58.01569
49.53,58.0227
39.91,58.0297
55.76,58.0367
50.53,58.0437
61.32,58.0507
73.73,58.05771
51.45,58.06471
44.19,58.06849
56.13,58.07171
54.41,58.07171
42.12,58.07409
51.54,58.08571
46.13,58.09089
44.75,58.0965
46.07,58.09972
34.38,58.1021
36.8,58.1077
38.74,58.1133
35.42,58.11372
41.36,58.11904
37.42,58.12774
35.28,58.13102
33.27,58.13624
34.66,58.14494
26.91,58.15344
35.97,58.16214
33.97,58.16967
26.22,58.17083
39.36,58.17934
29.82,58.18803
32.86,58.189
26.5,58.19654
29.61,58.20523
104.56,58.20832
22.42,58.21393
23.59,58.22243
44.96,58.22765
29.89,58.23113
22.76,58.23963
29.68,58.24698
25.39,58.24833
29.61,58.25702
26.7,58.26553
28.16,58.2663
20.07,58.27422
35.49,58.28273
49.73,58.28563
24.28,58.29142
22.63,58.30012
31.68,58.30495
27.6,58.30862
27.47,58.31732
43.51,58.32428
41.85,58.32582
27.4,58.33452
33.83,58.3436
23.39,58.36061
50.21,58.36293
31.13,58.3695
23.8,58.37839
75.04,58.38225
31.06,58.38728
52.08,58.40158
37.35,58.44023
54.99,58.45955
38.46,58.45994
35.9,58.47827
34.59,58.47864
25.81,58.48772
42.82,58.4968
26.91,58.49698
31.48,58.50625
47.24,58.51533
26.08,58.51552
40.67,58.52478
38.11,58.53386
27.67,58.54331
49.73,58.55239
29.06,58.55239
17.51,58.56166
31.96,58.57092
26.36,58.57092
29.4,58.58019
34.93,58.5876
40.33,58.58834
26.08,58.59501
31.27,58.60242
38.87,58.60465
27.6,58.60984
28.64,58.61725
41.16,58.62114
35.14,58.62466
23.59,58.63207
39.08,58.63745
28.57,58.63949
36.87,58.6469
38.39,58.65375
21.66,58.65431
34.45,58.66172
25.74,58.66913
38.6,58.67062
27.74,58.67655
37.49,58.68396
43.65,58.68822
28.09,58.69137
33.27,58.69878
49.52,58.70583
33.69,58.7062
36.18,58.71361
30.23,58.72102
41.5,58.72343
31.89,58.72843
37.35,58.73585
33.27,58.74103
32.31,58.74326
39.15,58.75067
30.99,58.75808
54.43,58.75864
21.66,58.76549
39.84,58.77291
37.35,58.77624
28.36,58.78032
35.28,58.78773
49.59,58.79385
37.08,58.79514
37.84,58.80256
33.14,58.80997
38.53,58.81145
27.12,58.81738
32.44,58.82479
50.63,58.82906
33.27,58.83221
41.78,58.83962
55.81,58.84666
31.96,58.84703
34.66,58.85444
30.09,58.8639
20.97,58.87949
21.93,58.89508
27.12,58.91067
25.25,58.92626
37.63,58.94185
33.97,58.95744
34.03,58.97304
33.27,58.98863
28.3,59.00422
22.56,59.01981
20.21,59.0354
23.66,59.05099
12.53,59.06658
18.48,59.08217
18.06,59.09776
20.76,59.11335
27.74,59.12894
30.78,59.16497
35.56,59.18298
27.4,59.20099
39.84,59.219
30.37,59.25503
21.8,59.27304
25.74,59.28535
21.1,59.29767
26.08,59.30999
24.28,59.35925
20.07,59.37157
29.47,59.37966
21.52,59.38774
32.58,59.39583
33.14,59.40391
24.63,59.41199
21.93,59.42008
25.6,59.42816
20,59.43625
19.44,59.44433
25.39,59.4605
23.73,59.46859
16.61,59.47667
20.55,59.48651
22.56,59.49636
26.57,59.5062
26.01,59.51604
25.6,59.52589
21.38,59.53573
23.11,59.54557
28.57,59.55542
22.42,59.56526
17.44,59.5751
22.42,59.58494
20.83,59.59479
9.42,59.60463
20.27,59.61447
20.97,59.62432
10.32,59.66689
19.17,59.67993
17.37,59.69273
24.35,59.70552
25.32,59.71537
19.44,59.72521
32.03,59.73505
36.25,59.74489
28.78,59.75474
21.04,59.76458
21.8,59.772
15.5,59.77942
17.65,59.78684
25.67,59.79426
22.69,59.80169
21.38,59.80911
20.69,59.81653
17.58,59.82395
20.97,59.83137
24.49,59.83879
21.86,59.84621
13.84,59.85363
15.71,59.86105
26.84,59.86847
22.97,59.8759
31.06,59.88332
35.07,59.89074
33.41,59.89816
25.67,59.90558
28.99,59.913
30.92,59.92042
22,59.92784
21.59,59.93526
21.59,59.94268
15.99,59.9524
18.48,59.96212
31.34,59.97184
23.18,59.98156
26.29,59.99128
33.27,60.001
23.73,60.01072
27.33,60.02044
24.98,60.03016
26.08,60.03988
15.3,60.0496
25.18,60.05932
23.46,60.06904
22.69,60.07876
26.36,60.08848
31.75,60.0982
27.81,60.10792
33.41,60.11764
36.11,60.12736
24.63,60.13708
25.67,60.1468
27.33,60.15364
29.26,60.16047
25.11,60.16731
25.39,60.17414
24.01,60.18098
27.47,60.18149
26.22,60.18781
22.9,60.18799
31.48,60.19363
33.76,60.19465
27.6,60.19944
19.38,60.20149
22.14,60.20508
25.74,60.20832
34.31,60.21089
24.49,60.21516
34.24,60.21653
26.84,60.22234
33.97,60.22815
37.01,60.23379
25.46,60.2396
33.76,60.24524
33.07,60.25105
33.55,60.25669
21.38,60.2625
20.21,60.26814
34.52,60.27395
35.21,60.27959
30.65,60.2854
25.74,60.29104
32.58,60.29685
35.14,60.30249
31.13,60.3083
32.65,60.31445
38.6,60.3206
32.79,60.32675
28.43,60.33291
38.53,60.33906
48.14,60.34504
35.35,60.35119
32.17,60.35734
32.31,60.3635
29.68,60.36965
35.97,60.3758
39.08,60.38178
33.48,60.38793
30.72,60.39409
40.67,60.41254
38.94,60.41853
30.92,60.42468
36.73,60.43083
32.1,60.44553
36.25,60.45288
33.76,60.46005
35.35,60.4674
37.35,60.4821
35.14,60.49465
40.81,60.50721
36.73,60.51947
44.89,60.53203
39.63,60.54458
31.68,60.55714
40.74,60.56969
37.01,60.58225
37.77,60.61962
42.06,60.64473
35.28,60.69466
30.02,60.71977
35.62,60.73232
30.85,60.74459
29.89,60.80736
35,61.00737
26.64,61.01992
51.74,61.03248
38.94,61.04474
33.14,61.05729
40.74,61.06985
50.63,61.16766
45.93,61.17934
36.32,61.19102
51.8,61.20433
50.35,61.21764
52.43,61.23095
41.09,61.24426
44.13,61.2842
40.46,61.29751
44.27,61.31082
47.38,61.32413
53.67,61.33744
52.22,61.35075
50.28,61.36406
43.78,61.37737
48.14,61.38393
48.83,61.39049
49.94,61.39705
47.59,61.4036
51.04,61.41016
53.67,61.41672
51.46,61.42328
49.8,61.42983
52.91,61.43639
40.88,61.44295
44.2,61.4495
41.99,61.45606
41.29,61.46262
50.28,61.46918
50.28,61.47573
39.15,61.48229
37.84,61.48885
40.67,61.49541
43.3,61.50196
43.3,61.51508
42.82,61.52164
39.57,61.52819
42.33,61.53475
41.09,61.54131
33.97,61.54787
54.57,61.56098
52.15,61.56754
34.03,61.5741
38.6,61.58065
43.09,61.58721
42.4,61.59377
36.18,61.60033
46.55,61.60688
48.49,61.61344
48.14,61.62
42.12,61.62655
46.9,61.63967
52.91,61.64623
53.67,61.65934
52.36,61.67229
47.1,61.67885
48.97,61.68512
56.58,61.69155
62.87,61.69798
55.88,61.70425
48.42,61.71068
52.01,61.71694
44.34,61.72337
42.12,61.72964
39.98,61.73607
47.31,61.74234
46.27,61.74877
56.78,61.75504
50.21,61.76147
43.44,61.76774
39.08,61.77416
40.81,61.78059
31.61,61.78686
41.5,61.79329
35.49,61.80599
30.02,61.81226
37.42,61.82496
37.84,61.83139
34.31,61.83765
47.31,61.84408
44.61,61.85035
44.61,61.85678
45.72,61.86321
43.58,61.86948
42.26,61.87591
48.69,61.88218
48,61.88861
44.34,61.89487
37.21,61.9013
45.17,61.90757
39.98,61.914
42.95,61.92027
46.83,61.9267
41.29,61.93297
35.07,61.9394
36.87,61.94133
35.28,61.94564
37.49,61.94902
33.76,61.95221
29.82,61.95746
41.09,61.95896
38.74,61.96553
40.12,61.96609
46.34,61.9721
51.94,61.97454
45.65,61.97866
40.53,61.98317
45.1,61.98523
47.79,61.9918
36.59,61.9918
42.33,61.99855
43.78,62.00024
47.72,62.00512
45.72,62.00887
42.54,62.01169
56.37,62.01732
46.83,62.01825
49.73,62.02482
56.99,62.02595
47.38,62.03139
48.49,62.03796
47.45,62.04152
57.75,62.04377
48.49,62.0479
53.12,62.04959
47.45,62.05447
46.13,62.05559
54.57,62.06085
48.83,62.06141
47.17,62.06723
51.6,62.06741
56.92,62.07323
50.42,62.0736
47.38,62.07905
39.29,62.08017
45.93,62.08505
39.7,62.08655
58.65,62.09087
54.09,62.09293
53.88,62.09777
59.69,62.10076
54.99,62.10653
57.34,62.10883
46.96,62.11574
41.92,62.11666
41.23,62.1245
33.07,62.13441
32.72,62.14478
30.09,62.15515
29.33,62.16551
35.69,62.17588
40.19,62.18625
38.04,62.19662
29.13,62.20676
36.18,62.21667
33.62,62.22681
32.58,62.23672
29.54,62.24662
37.77,62.25676
33.9,62.26667
28.02,62.27681
34.17,62.28672
36.25,62.29663
39.7,62.30676
33.14,62.31667
33.34,62.32658
59.06,62.33672
30.58,62.34663
39.84,62.35677
36.87,62.36667
46.13,62.37658
33.69,62.38672
31.27,62.39663
46.96,62.40654
35.9,62.41668
49.73,62.42658
42.19,62.43672
42.68,62.44663
41.23,62.45654
51.53,62.48027
49.04,62.50447
50.77,62.51861
43.78,62.53406
38.18,62.54981
56.85,62.56347
48,62.56674
48.35,62.57536
38.39,62.57862
48.14,62.58724
61.14,62.59051
50.08,62.59912
51.94,62.60239
50.21,62.61101
51.87,62.61398
47.17,62.62289
44.82,62.62586
51.6,62.63477
53.53,62.63774
46.07,62.64666
49.8,62.64963
53.33,62.65854
49.32,62.66151
50.35,62.67339
48.76,62.69716
46.9,62.73281
53.05,62.74469
45.37,62.75658
44.68,62.76846
50.21,62.78034
61.83,62.81599
49.8,62.82788
61.97,62.83976
64.94,62.85164
70.96,62.86353
59.55,62.87541
59.48,62.88729
52.22,62.89918
53.81,62.91106
62.87,62.92331
61.76,62.93593
56.09,62.94855
56.16,62.96117
57.68,62.97379
52.08,62.98641
54.78,62.99903
55.4,63.01165
57.27,63.02427
58.3,63.03689
58.17,63.04951
55.05,63.06213
53.67,63.07475
51.74,63.08737
56.58,63.09999
63.9,63.11261
60.79,63.12523
63.42,63.13785
56.3,63.15047
57.96,63.16309
65.77,63.17571
64.39,63.18833
60.79,63.20095
63.01,63.21357
44.48,63.2262
74,63.23882
75.8,63.25144
69.78,63.26406
60.24,63.27668
65.36,63.2893
67.85,63.30192
81.61,63.31454
79.05,63.33089
71.1,63.35846
68.61,63.38602
70.54,63.41358
61.9,63.44114
76.14,63.46871
64.67,63.49627
66.67,63.52383
68.19,63.5514
61.14,63.57896
59.83,63.60652
59.41,63.63409
66.26,63.66165
70.27,63.68921
60.59,63.71
68.05,63.724
65.36,63.738
67.85,63.752
59.06,63.766
64.11,63.78
74.14,63.794
69.71,63.808
68.54,63.84288
68.33,63.8545
66.46,63.86613
73.17,63.87775
69.02,63.88938
66.39,63.901
71.16,63.90928
67.64,63.91756
62.25,63.92584
62.11,63.93412
60.79,63.9424
67.09,63.95068
63.56,63.95896
54.99,63.96723
60.1,63.97551
59.55,63.98379
58.86,63.99272
61.14,64.00359
58.58,64.01446
61.28,64.02534
62.94,64.03621
58.79,64.04708
61.83,64.05795
53.6,64.06882
61,64.0797
52.01,64.09057
51.6,64.10325
59,64.11773
51.18,64.14669
61.21,64.16117
53.12,64.17565
50.35,64.19014
43.92,64.20456
50.63,64.21883
55.33,64.24736
50.7,64.26163
57.96,64.2759
56.02,64.29016
62.11,64.30443
58.23,64.31748
53.95,64.33013
56.58,64.34278
53.67,64.35543
62.66,64.36808
55.4,64.38073
58.51,64.39338
52.01,64.40603
65.36,64.41868
64.94,64.46915
65.01,64.49857
71.93,64.528
53.74,64.54181
62.18,64.55561
62.52,64.56942
58.03,64.59703
61.28,64.61084
59.69,64.62465
64.11,64.63709
63.07,64.64542
64.94,64.65375
62.31,64.66209
64.8,64.67042
64.39,64.67875
65.15,64.68709
60.65,64.69542
65.98,64.70375
62.52,64.71209
59.76,64.72042
61.76,64.72875
61.35,64.73721
54.85,64.74603
59.62,64.75484
57.82,64.76366
54.29,64.77248
56.92,64.7813
55.68,64.79012
55.68,64.79893
56.44,64.80775
57.13,64.81657
54.64,64.82539
62.11,64.83585
62.25,64.85123
58.72,64.86661
56.99,64.882
60.52,64.89738
56.92,64.92815
60.1,64.93902
57.68,64.94838
55.81,64.95775
58.03,64.96711
54.22,64.97648
58.86,64.98584
61.14,64.9952
56.09,65.00457
62.45,65.01393
59.62,65.0233
64.46,65.03266
62.73,65.03955
67.78,65.04561
60.38,65.05168
59.13,65.05774
60.93,65.0638
60.79,65.06986
62.59,65.07593
65.01,65.08199
68.95,65.08805
67.29,65.09411
67.92,65.10018
66.05,65.10624
59.27,65.1117
65.22,65.117
65.01,65.11867
63.14,65.12503
59.89,65.13125
58.65,65.13511
59.96,65.15113
60.1,65.15319
69.02,65.17127
65.84,65.17231
66.19,65.18936
65.08,65.19349
72.13,65.20744
70.54,65.21415
65.43,65.22524
60.59,65.22949
54.16,65.23351
58.17,65.23966
61.07,65.24155
58.1,65.25006
55.47,65.26022
64.32,65.2692
53.95,65.27818
51.53,65.28717
53.95,65.29639
51.67,65.30537
51.8,65.31435
55.33,65.32333
48.9,65.33466
53.88,65.3496
55.4,65.36454
55.81,65.4239
44.68,65.43592
47.79,65.44186
48.55,65.46559
52.36,65.47745
53.95,65.48322
48,65.48916
45.58,65.49509
46.13,65.50102
49.87,65.50696
49.94,65.51289
52.5,65.51882
46.69,65.52475
45.79,65.53242
47.45,65.54155
46.96,65.55068
49.8,65.5598
49.32,65.56893
45.37,65.57806
48.14,65.58719
51.04,65.59631
48.21,65.61226
51.67,65.63677
45.3,65.66128
49.38,65.6858
48.14,65.70794
55.12,65.716
53.53,65.72425
45.17,65.73231
48.21,65.74862
40.67,65.89378
38.25,65.90239
37.21,65.911
33.34,66.03134
35.97,66.04067
35.56,66.05001
41.57,66.05934
46,66.08734
44.68,66.09667
52.08,66.106
41.36,66.11067
48.55,66.11534
46.76,66.12
54.99,66.12457
54.43,66.12915
49.66,66.13372
48.97,66.13829
47.59,66.14286
50.91,66.14743
53.19,66.152
45.17,66.15657
62.94,66.16115
57.2,66.16572
60.24,66.17029
56.71,66.17486
42.95,66.17943
59,66.184
50.56,66.18857
64.67,66.19314
61.21,66.19772
63.01,66.20686
62.52,66.21143
57.96,66.216
61.14,66.21894
76.14,66.22188
58.86,66.22483
64.6,66.22777
63.56,66.23071
62.25,66.23365
63.14,66.23659
58.65,66.23953
55.19,66.24541
48.83,66.2513
56.71,66.25718
53.46,66.26306
53.19,66.26894
61.42,66.27482
64.6,66.28071
56.71,66.28659
69.57,66.29247
78.49,66.29835
85.75,66.30424
65.29,66.31012
68.47,66.316
46.69,66.38543
57.41,66.39238
